,baths,type,sqft,central_air,community_outdoor_space,garage_2_or_more,community_security_features,farm,encoded_city,encoded_state,sold_price,sold_price,sold_price
1398,4,7,0.6383478649820497,1,1,1,1,0,0.0318753108122078,0.2024057570616229,515000.0,515000.0,515000.0
1399,2,7,0.472076806703055,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,132000.0,132000.0,132000.0
1400,2,7,0.1127784278932735,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,13200.0,13200.0,13200.0
1401,1,7,-0.1165609628363743,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,38500.0,38500.0,38500.0
1402,1,7,-0.5561281284015326,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,61050.0,61050.0,61050.0
1403,2,7,-0.1414060634987528,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,68750.0,68750.0,68750.0
1404,2,7,0.3096280716028878,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,7590.0,7590.0,7590.0
1405,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,7700.0,7700.0,7700.0
1406,2,7,-0.3229664144930573,0,0,1,0,0,0.0292356074140946,-1.5303666776041291,128700.0,128700.0,128700.0
1407,1,7,-0.4147021707849164,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,14300.0,14300.0,14300.0
1408,2,7,-0.7472442873429057,0,1,1,0,0,-1.5196465473008252,-1.5303666776041291,62000.0,62000.0,62000.0
1409,1,7,-0.8428023668135923,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,16500.0,16500.0,16500.0
1410,0,7,1.0167578596859683,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,91000.0,91000.0,91000.0
1411,1,7,0.1127784278932735,0,0,0,0,0,0.0284290515086516,-1.5303666776041291,22000.0,22000.0,22000.0
1412,1,7,-0.8428023668135923,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,27500.0,27500.0,27500.0
1413,2,7,-0.0936270237634095,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,28600.0,28600.0,28600.0
1414,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,15400.0,15400.0,15400.0
1415,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,6930.0,6930.0,6930.0
1416,2,7,0.3038945868346466,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,41800.0,41800.0,41800.0
1417,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,20900.0,20900.0,20900.0
1418,2,7,-0.2885655058836101,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,27225.0,27225.0,27225.0
1419,1,7,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,15400.0,15400.0,15400.0
1420,2,7,-0.3153217681354023,0,0,0,0,1,-1.5196465473008252,-1.5303666776041291,86000.0,86000.0,86000.0
1421,2,7,0.5122112000807434,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,115500.0,115500.0,115500.0
1422,1,7,-0.709021055554631,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,2500.0,2500.0,2500.0
1423,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,1122.0,1122.0,1122.0
1424,2,7,-0.5752397442956698,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,29700.0,29700.0,29700.0
1425,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,385.0,385.0,385.0
1426,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,308.0,308.0,308.0
1427,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,1122.0,1122.0,1122.0
1428,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,583.0,583.0,583.0
1429,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,2585.0,2585.0,2585.0
1430,1,7,-0.9259378959530896,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,6380.0,6380.0,6380.0
1431,1,7,-0.6268411072098407,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,88000.0,88000.0,88000.0
1432,0,10,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,22000.0,22000.0,22000.0
1433,1,7,-0.8705142098600914,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,3575.0,3575.0,3575.0
1434,2,7,-0.0171805601868602,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,42900.0,42900.0,42900.0
1435,2,7,1.5996621444571566,0,0,1,0,0,-1.5196465473008252,-1.5303666776041291,74250.0,74250.0,74250.0
1436,1,7,-0.4471919178049498,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,99000.0,99000.0,99000.0
1437,1,7,-0.6631531774087015,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,29700.0,29700.0,29700.0
1438,1,7,-0.2025632343599922,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,162250.0,162250.0,162250.0
1439,0,7,-1.607267002579085,0,0,0,0,0,-1.5196465473008252,-1.5303666776041291,63800.0,63800.0,63800.0
1440,2,7,2.0793637034000034,1,0,0,0,0,-1.5196465473008252,-1.5303666776041291,115500.0,115500.0,115500.0
